Bought:, 5/28/2013 12:00:00 AM, 6.24, 6.35, 6.18, 6.28, Sold:, 7/3/2013 12:00:00 AM, 7.04, 8.99, 7.00, 7.62, Low:, 6.18, Value:, 288.00
Bought:, 7/12/2013 12:00:00 AM, 8.17, 8.31, 8.13, 8.28, Sold:, 8/28/2013 12:00:00 AM, 7.19, 7.30, 7.16, 7.24, Low:, 7.16, Value:, -188.00
Bought:, 8/30/2013 12:00:00 AM, 7.21, 7.23, 7.08, 7.20, Sold:, 9/16/2013 12:00:00 AM, 7.82, 8.33, 7.66, 7.85, Low:, 7.59, Value:, 200.00
Bought:, 9/24/2013 12:00:00 AM, 8.03, 8.11, 8.02, 8.04, Sold:, 11/21/2013 12:00:00 AM, 7.08, 7.28, 7.05, 7.25, Low:, 7.04, Value:, -188.00
Bought:, 11/25/2013 12:00:00 AM, 7.23, 7.28, 7.16, 7.18, Sold:, 5/5/2014 12:00:00 AM, 4.67, 4.73, 4.57, 4.61, Low:, 4.51, Value:, -498.00
Bought:, 5/14/2014 12:00:00 AM, 5.20, 5.20, 5.04, 5.05, Sold:, 7/1/2014 12:00:00 AM, 5.75, 6.04, 5.55, 5.89, Low:, 5.48, Value:, 200.00
Bought:, 7/7/2014 12:00:00 AM, 5.99, 5.99, 5.75, 5.76, Sold:, 8/5/2014 12:00:00 AM, 5.21, 5.34, 5.17, 5.26, Low:, 5.12, Value:, -92.0000
Bought:, 8/8/2014 12:00:00 AM, 5.80, 5.83, 5.06, 5.13, Sold:, 10/13/2014 12:00:00 AM, 4.48, 4.57, 4.47, 4.48, Low:, 4.45, Value:, -116.00
Bought:, 10/14/2014 12:00:00 AM, 4.54, 4.70, 4.45, 4.48, Sold:, 10/28/2014 12:00:00 AM, 5.33, 5.51, 5.33, 5.49, Low:, 4.45, Value:, 208.00
Bought:, 10/30/2014 12:00:00 AM, 5.54, 5.55, 5.39, 5.48, Sold:, 1/13/2015 12:00:00 AM, 6.73, 7.13, 6.67, 7.01, Low:, 5.39, Value:, 324.00
Bought:, 1/15/2015 12:00:00 AM, 6.86, 6.90, 6.52, 6.56, Sold:, 2/26/2015 12:00:00 AM, 8.03, 8.05, 7.93, 7.93, Low:, 6.52, Value:, 282.00

 Bought:, 3/25/2015 12:00:00 AM, 7.99, 7.99, 7.97, 7.97
 Last:, 5/5/2015 12:00:00 AM, 7.99, 7.99, 7.99, 7.99
Daily Low:, 5/5/2015 12:00:00 AM, 7.99, 7.99, 7.99, 7.99
 Date:, 5/5/2015 12:00:00 AM
  Low:, 7.99
gains:, 751.00
 loss:, -541.0000
  sum:, 210.0000
